begin,open,close,high,low
2022-01-19,0.043045,0.045275,0.0465,0.041125
2022-01-20,0.045015,0.045415,0.04682,0.044805
2022-01-21,0.0451,0.043935,0.04625,0.04376
2022-01-24,0.044395,0.04118,0.044485,0.03955
2022-01-25,0.040995,0.042535,0.0427,0.0406
2022-01-26,0.04254,0.04129,0.042775,0.04055
2022-01-27,0.0408,0.0431,0.04412,0.040665
2022-01-28,0.0433,0.043395,0.044255,0.042645
2022-01-31,0.04346,0.04378,0.0444,0.043
2022-02-01,0.0438,0.042695,0.044095,0.042215
2022-02-02,0.04292,0.0424,0.043225,0.04188
2022-02-03,0.04204,0.041245,0.042345,0.0408
2022-02-04,0.0416,0.04125,0.042125,0.040725
2022-02-07,0.0412,0.0411,0.04164,0.040575
2022-02-08,0.0411,0.042205,0.04223,0.040885
2022-02-09,0.042335,0.04274,0.043,0.042055
2022-02-10,0.04274,0.0419,0.0429,0.04165
2022-02-11,0.0417,0.0405,0.04205,0.0401
2022-02-14,0.040005,0.040285,0.04055,0.038635
2022-02-15,0.04033,0.041885,0.041895,0.04033
2022-02-16,0.042035,0.042925,0.04338,0.042
2022-02-17,0.0429,0.041185,0.04295,0.04086
2022-02-18,0.041345,0.03929,0.04188,0.03882
2022-02-21,0.03915,0.03212,0.0402,0.0292
2022-02-22,0.031975,0.034215,0.03458,0.02896
2022-02-24,0.03051,0.0201,0.03051,0.01639
2022-02-25,0.0202,0.02011,0.022695,0.01825
2022-03-24,0.0181,0.019,0.02177,0.015995
2022-03-25,0.0197,0.0175,0.019805,0.0171
2022-03-28,0.017545,0.01685,0.017695,0.0165
2022-03-29,0.01687,0.0165,0.017945,0.01622
2022-03-30,0.01755,0.017155,0.01755,0.016945
2022-03-31,0.017355,0.0198,0.01992,0.017355
2022-04-01,0.0205,0.0225,0.023845,0.019895
2022-04-04,0.02302,0.0251,0.02515,0.0225
2022-04-05,0.0258,0.02308,0.02636,0.0218
2022-04-06,0.02202,0.02195,0.0235,0.02122
2022-04-07,0.02198,0.02281,0.023115,0.02198
2022-04-08,0.023095,0.02236,0.02328,0.022005
2022-04-11,0.022,0.0215,0.02263,0.0214
2022-04-12,0.0217,0.02111,0.0217,0.02015
2022-04-13,0.021445,0.021135,0.021615,0.02083
2022-04-14,0.021225,0.019935,0.0213,0.019905
2022-04-15,0.01991,0.020125,0.02062,0.019105
2022-04-18,0.020275,0.019025,0.0205,0.01902
2022-04-19,0.019,0.018695,0.019,0.01786
2022-04-20,0.0188,0.019295,0.019355,0.018225
2022-04-21,0.01923,0.01898,0.01928,0.018715
2022-04-22,0.0188,0.01881,0.0196,0.01868
2022-04-25,0.0186,0.018155,0.0187,0.01803
2022-04-26,0.01825,0.019125,0.019565,0.01812
2022-04-27,0.019195,0.0199,0.0201,0.0189
2022-04-28,0.0201,0.019115,0.020395,0.01903
2022-04-29,0.0195,0.020095,0.02039,0.01928
2022-05-04,0.020085,0.01959,0.020495,0.01952
2022-05-05,0.019775,0.019795,0.019915,0.0196
2022-05-06,0.01975,0.01948,0.01975,0.019245
2022-05-11,0.019445,0.019305,0.01975,0.019175
2022-05-12,0.0193,0.018555,0.019375,0.018345
2022-05-13,0.01885,0.01865,0.018895,0.01846
2022-05-16,0.01885,0.01898,0.019145,0.01865
2022-05-17,0.01918,0.01933,0.01948,0.01901
2022-05-18,0.019445,0.0192,0.01992,0.0192
2022-05-19,0.0192,0.01917,0.01938,0.01891
2022-05-20,0.019295,0.018875,0.01939,0.018725
2022-05-23,0.018975,0.01857,0.019085,0.018505
2022-05-24,0.018525,0.018705,0.01888,0.0181
2022-05-25,0.0188,0.01881,0.01894,0.0185
2022-05-26,0.01887,0.0188,0.01908,0.018635
2022-05-27,0.01888,0.0186,0.01888,0.01855
