begin,open,close,high,low
2022-06-14,55.7,56.9,58.0,55.2
2022-06-15,57.0,56.9,57.0,55.2
2022-06-16,56.8,59.0,60.5,56.8
2022-06-17,59.0,59.0,59.9,58.4
2022-06-20,59.5,60.7,61.0,58.9
2022-06-21,59.9,58.9,60.6,58.0
2022-06-22,59.4,59.4,59.8,57.0
2022-06-23,59.4,59.5,59.9,58.1
2022-06-24,57.5,59.4,59.7,56.9
2022-06-27,53.5,56.8,58.2,53.5
2022-06-28,57.5,57.2,57.9,56.8
2022-06-29,58.0,57.4,58.4,56.9
2022-06-30,58.0,56.2,58.0,55.0
2022-07-01,55.1,56.0,57.0,55.0
2022-07-04,56.5,55.9,58.1,55.6
2022-07-05,56.0,55.2,56.0,54.9
2022-07-06,54.7,55.9,55.9,54.7
2022-07-07,56.0,56.9,57.6,55.0
2022-07-08,56.9,56.9,56.9,56.5
2022-07-11,57.5,56.0,58.3,56.0
2022-07-12,56.9,56.9,56.9,55.9
2022-07-13,55.6,56.8,58.2,55.3
2022-07-14,57.5,57.4,57.8,52.6
2022-07-15,56.5,57.0,57.2,55.2
2022-07-18,57.0,55.4,57.2,53.0
2022-07-19,55.3,56.5,56.5,53.1
2022-07-20,56.5,56.4,56.8,55.6
2022-07-21,55.7,56.8,57.0,55.6
2022-07-22,57.0,56.9,57.0,56.0
2022-07-25,56.5,56.5,56.6,56.0
2022-07-26,57.1,56.4,57.2,55.6
2022-07-27,56.4,56.5,56.9,55.0
2022-07-28,56.8,56.9,57.2,56.3
2022-07-29,57.2,58.0,60.7,57.0
2022-08-01,57.0,58.0,58.4,56.5
2022-08-02,58.0,57.2,58.0,56.6
2022-08-03,57.4,57.9,58.0,57.4
2022-08-04,57.9,57.5,57.9,56.0
2022-08-05,57.0,55.6,57.4,55.6
2022-08-08,55.6,57.1,57.1,55.6
2022-08-09,56.6,54.7,56.6,54.0
2022-08-10,55.2,54.9,55.8,54.2
2022-08-11,54.3,55.0,55.6,54.3
2022-08-12,55.0,55.2,55.4,54.5
2022-08-15,54.7,54.7,55.0,54.7
2022-08-16,55.0,54.4,55.0,53.0
